OBJECTID,GEOID,STATE,COUNTY,TRACT,NAME,CNTY_FIPS,EACODE,EANAME,B08013EST1,B08013_AVG_TTW,B08303EST1,B08303_30MINUS_TTW,B08303_30MINUS_TTW_PCT,B08303_30TO59_TTW,B08303_30TO59_TTW_PCT,B08303_60PLUS_TTW,B08303_60PLUS_TTW_PCT,B17019EST2,B17019_OWN,B17019_OWN_PCT,B17019_RENT,B17019_RENT_PCT,B17021EST1,B17021EST2,B17021EST2_PCT,B17021_FAM,B17021_FAM_PCT,B17021EST14,B17021EST14_PCT,B19013EST1,B19025EST1,B19113EST1,B19202EST1,B19001_LT15,B19001_LT15_PCT,B19001_15TO25,B19001_15TO25_PCT,B19001_25TO35,B19001_25TO35_PCT,B19001_35TO45,B19001_35TO45_PCT,B19001_45TO60,B19001_45TO60_PCT,B19001EST12,B19001EST12_PCT,B19001EST13,B19001EST13_PCT,B19001EST14,B19001EST14_PCT,B19001EST15,B19001EST15_PCT,B19001_GT150,B19001_GT150_PCT,B23001_CLF,B23001_UE,B23001_UE_PCT,B23001_16TO24,B23001_UE_16TO24,B23001_UE_16TO24_PCT,B23001_25TO64,B23001_UE_25TO64,B23001_UE_25TO64_PCT,B23001_ABOVE64,B23001_UE_ABOVE64,B23001_UE_ABOVE64_PCT,B25014_CROWD,B25014_CROWD_PCT,B25014_NONCROWD_O,B25014_NONCROWD_O_PCT,B25014_MODCROWD_O,B25014_MODCROWD_O_PCT,B25014_SEVCROWD_O,B25014_SEVCROWD_O_PCT,B25014_NONCROWD_R,B25014_NONCROWD_R_PCT,B25014_MODCROWD_R,B25014_MODCROWD_R_PCT,B25014_SEVCROWD_R,B25014_SEVCROWD_R_PCT,B25106_CB,B25106_CB_PCT,B25106_CB_LT35,B25106_CB_LT35_PCT,B25106_CB_GT35,B25106_CB_GT35_PCT,B25106_CB_O_LT35,B25106_CB_O_LT35_PCT,B25106_CB_O_GT35,B25106_CB_O_GT35_PCT,B25106_CB_R_LT35,B25106_CB_R_LT35_PCT,B25106_CB_R_GT35,B25106_CB_R_GT35_PCT,C24010EST1,C24010_MPRO,C24010_MPRO_PCT,C24010_SERVICE,C24010_SERVICE_PCT,C24010_SALES,C24010_SALES_PCT,C24010_FARM,C24010_FARM_PCT,C24010_CEMR,C24010_CEMR_PCT,C24010_PTM,C24010_PTM_PCT,B20004EST1,B20004EST2,B20004EST3,B20004EST4,B20004EST5,B20004EST6,B23006EST1,CIVIL,UNEMP,NILF,B23006EST6,B23006EST6_PCT,B23006EST7,B23006EST7_PCT,B23006EST8,B23006EST8_PCT,B23006EST13,B23006EST13_PCT,B23006EST14,B23006EST14_PCT,B23006EST15,B23006EST15_PCT,B23006EST20,B23006EST20_PCT,B23006EST21,B23006EST21_PCT,B23006EST22,B23006EST22_PCT,B23006EST27,B23006EST27_PCT,B23006EST28,B23006EST28_PCT,B23006EST29,B23006EST29_PCT,B24021EST2,B24021EST17,B24021EST25,B24021EST28,B24021EST29,B24021EST32,Shape__Area,Shape__Length
13999,48439114006,48,439,114006,Census Tract 1140.06,48439,,,91675.0,26.76,3426,2000,58.38,1277,37.27,149,4.35,109,15,13.76,94,86.24,6129,499,8.14,346,69.34,153,30.66,88173.0,219973100.0,98639.0,58354.0,149,5.97,162,6.49,86,3.44,101,4.04,274,10.97,186,7.45,635,25.43,544,21.79,201,8.05,159,6.37,3585,104,2.9,63,18,7.12,3309,86,2.95,1243,0,0.0,32,1.28,1819,99.34,0,0.0,12,0.66,646,97.0,20,3.0,0,0.0,389,15.58,187,56.67,202,9.67,92,100.0,131,7.6,95,39.92,71,19.45,3481,789,22.67,319,9.16,1040,29.88,229,6.58,403,11.58,150,4.31,53469.0,40517.0,53332.0,55386.0,43750.0,96029.0,3309,2832,86,391,206,7.27,0,0.0,68,17.39,1347,47.56,14,16.28,154,39.39,528,18.64,52,60.47,155,39.64,751,26.52,20,23.26,14,3.58,64085.0,,,50458.0,54152.0,90119.0,4493024.359375,9167.32869084517
14010,48439111506,48,439,111506,Census Tract 1115.06,48439,,,68310.0,23.31,2931,1845,62.95,902,30.77,184,6.28,82,19,23.17,63,76.83,6859,599,8.73,345,57.6,254,42.4,53860.0,217954300.0,66844.0,36064.0,280,10.35,290,10.72,279,10.31,278,10.27,424,15.67,260,9.61,218,8.06,247,9.13,61,2.25,369,13.64,3483,251,7.21,335,7,2.24,3652,244,8.45,1262,0,0.0,23,0.85,1230,100.0,0,0.0,0,0.0,1453,98.44,23,1.56,0,0.0,1006,37.18,732,89.6,274,14.75,121,89.63,79,7.34,611,89.59,195,25.0,3232,683,21.13,173,5.35,903,27.94,55,1.7,278,8.6,211,6.53,31612.0,,22803.0,35772.0,53287.0,81597.0,3652,2643,244,765,491,18.58,0,0.0,93,12.16,607,22.97,102,41.8,335,43.79,606,22.93,66,27.05,217,28.37,939,35.53,76,31.15,120,15.69,61813.0,,,57443.0,44904.0,44712.0,6153905.58203125,13203.1626706474
14011,48439105201,48,439,105201,Census Tract 1052.01,48439,,,55305.0,24.83,2227,1448,65.02,589,26.45,190,8.53,401,0,0.0,401,100.0,5450,2214,40.62,1686,76.15,528,23.85,29632.0,87659400.0,33415.0,29066.0,422,19.39,403,18.52,538,24.72,108,4.96,131,6.02,296,13.6,192,8.82,23,1.06,48,2.21,15,0.69,2546,237,9.31,457,17,5.8,2887,212,9.49,421,8,40.0,156,7.17,382,94.32,23,5.68,0,0.0,1638,92.49,63,3.56,70,3.95,1291,59.33,1174,91.29,117,14.66,68,76.4,40,12.66,1106,92.4,77,15.98,2309,535,23.17,288,12.47,664,28.76,113,4.89,183,7.93,134,5.8,26676.0,21750.0,17034.0,27737.0,37434.0,,2887,2021,212,654,429,21.23,72,33.96,93,14.22,369,18.26,46,21.7,289,44.19,966,47.8,94,44.34,172,26.3,257,12.72,0,0.0,100,15.29,33643.0,,,38371.0,38288.0,,3240450.61328125,7214.41678469936
14012,48439111030,48,439,111030,Census Tract 1110.30,48439,,,51380.0,27.51,1868,1016,54.39,678,36.3,174,9.31,54,44,81.48,10,18.52,4209,224,5.32,195,87.05,29,12.95,83500.0,138853200.0,95968.0,,19,1.28,126,8.51,66,4.46,85,5.74,126,8.51,249,16.82,248,16.76,85,5.74,188,12.7,288,19.46,2091,84,4.02,218,23,12.78,2185,61,3.31,735,0,0.0,77,5.2,1040,93.95,67,6.05,0,0.0,363,97.32,10,2.68,0,0.0,262,17.7,139,65.88,123,9.69,110,60.44,42,4.54,29,100.0,81,23.55,2007,459,22.87,143,7.13,699,34.83,97,4.83,172,8.57,214,10.66,53595.0,,38400.0,56477.0,46867.0,67308.0,2185,1782,61,342,29,1.63,0,0.0,31,9.06,444,24.92,36,59.02,128,37.43,683,38.33,0,0.0,155,45.32,626,35.13,25,40.98,28,8.19,67210.0,,,41412.0,53644.0,53114.0,5332306.52734375,10079.4536379284
14013,48439110703,48,439,110703,Census Tract 1107.03,48439,,,57565.0,22.95,2508,1608,64.11,737,29.39,163,6.5,69,19,27.54,50,72.46,5823,393,6.75,236,60.05,157,39.95,54481.0,155704200.0,65774.0,39730.0,105,5.19,160,7.91,213,10.53,269,13.3,308,15.23,186,9.2,371,18.35,241,11.92,59,2.92,110,5.44,2769,150,5.42,370,0,0.0,3246,150,5.96,553,0,0.0,168,8.31,1065,95.77,40,3.6,7,0.63,789,86.7,121,13.3,0,0.0,551,27.25,382,81.62,169,11.04,118,59.9,37,4.09,264,97.42,132,21.09,2619,309,11.8,376,14.36,675,25.77,65,2.48,376,14.36,201,7.67,35976.0,25188.0,33973.0,36053.0,46136.0,26389.0,3246,2368,150,718,203,8.57,0,0.0,70,9.75,877,37.04,29,19.33,302,42.06,949,40.08,72,48.0,233,32.45,339,14.32,49,32.67,113,15.74,51667.0,,,32478.0,50263.0,48967.0,4673136.6328125,9946.15847561911
14014,48439110805,48,439,110805,Census Tract 1108.05,48439,,,100650.0,28.69,3508,2052,58.49,1226,34.95,230,6.56,101,63,62.38,38,37.62,6265,542,8.65,460,84.87,82,15.13,83375.0,206143200.0,88633.0,55893.0,13,0.57,47,2.04,272,11.83,173,7.52,291,12.65,293,12.74,288,12.52,452,19.65,262,11.39,209,9.09,3881,258,6.65,331,60,9.85,3803,167,5.34,372,31,21.53,184,8.0,1296,91.91,114,8.09,0,0.0,820,92.13,70,7.87,0,0.0,459,19.96,201,85.17,258,13.2,111,76.03,139,11.0,90,100.0,119,17.22,3623,1081,29.84,276,7.62,699,19.29,123,3.39,320,8.83,407,11.23,48030.0,,50896.0,34710.0,61532.0,60430.0,3803,2961,167,647,85,2.87,0,0.0,91,14.06,928,31.34,41,24.55,470,72.64,850,28.71,24,14.37,86,13.29,1098,37.08,102,61.08,0,0.0,62354.0,26655.0,,33136.0,48598.0,47765.0,7957127.1171875,11712.2117487113
14015,48439102301,48,439,102301,Census Tract 1023.01,48439,,,64440.0,31.31,2058,1177,57.19,582,28.28,299,14.53,18,0,0.0,18,100.0,3512,361,10.28,139,38.5,222,61.5,37146.0,77727300.0,61667.0,34715.0,137,9.67,214,15.1,197,13.9,247,17.43,67,4.73,92,6.49,309,21.81,112,7.9,16,1.13,26,1.83,2208,34,1.54,192,21,8.47,2229,13,0.68,228,0,0.0,134,9.46,302,90.96,30,9.04,0,0.0,981,90.41,78,7.19,26,2.4,627,44.25,362,68.43,265,30.81,62,77.5,71,28.17,300,66.82,194,31.91,2174,120,5.52,232,10.67,784,36.06,224,10.3,382,17.57,174,8.0,31230.0,26576.0,44118.0,19750.0,43571.0,,2229,1887,13,329,376,19.93,0,0.0,122,37.08,587,31.11,13,100.0,83,25.23,756,40.06,0,0.0,90,27.36,168,8.9,0,0.0,34,10.33,55500.0,,,19510.0,61917.0,53750.0,5768099.734375,10840.6774928696
14032,48439123001,48,439,123001,Census Tract 1230.01,48439,,,32785.0,23.83,1376,971,70.57,318,23.11,87,6.32,35,0,0.0,35,100.0,3181,627,19.71,89,14.19,538,85.81,54042.0,104706700.0,66596.0,,484,26.52,155,8.49,93,5.1,125,6.85,125,6.85,391,21.42,161,8.82,96,5.26,68,3.73,127,6.96,1435,25,1.74,20,0,0.0,1431,25,2.23,1128,0,0.0,32,1.75,417,100.0,0,0.0,0,0.0,1376,97.73,0,0.0,32,2.27,1018,55.78,639,100.0,379,35.19,48,100.0,98,26.56,591,100.0,281,39.69,1410,350,24.82,194,13.76,164,11.63,0,0.0,87,6.17,65,4.61,33684.0,,24926.0,33750.0,63194.0,76654.0,1431,1094,25,298,11,1.01,25,100.0,64,21.48,331,30.26,0,0.0,40,13.42,338,30.9,0,0.0,114,38.26,414,37.84,0,0.0,80,26.85,64519.0,,,43795.0,,,4028625.265625,10823.0796988204
14038,48439110704,48,439,110704,Census Tract 1107.04,48439,,,44350.0,22.46,1975,1370,69.37,507,25.67,98,4.96,45,6,13.33,39,86.67,4440,486,10.95,183,37.65,303,62.35,45511.0,100645500.0,70125.0,37631.0,208,12.16,189,11.05,188,10.99,266,15.55,143,8.36,296,17.3,150,8.77,182,10.64,12,0.7,77,4.5,2360,62,2.63,276,22,5.79,2304,40,2.17,860,0,0.0,65,3.8,724,95.51,20,2.64,14,1.85,922,96.75,31,3.25,0,0.0,545,31.85,379,70.19,166,14.91,116,51.79,25,4.68,263,83.23,141,24.35,2298,519,22.58,360,15.67,515,22.41,142,6.18,401,17.45,144,6.27,35313.0,29426.0,37992.0,32368.0,61806.0,,2304,1806,40,458,359,19.88,0,0.0,133,29.04,537,29.73,31,77.5,205,44.76,576,31.89,0,0.0,54,11.79,334,18.49,9,22.5,66,14.41,50814.0,,,40262.0,34402.0,33098.0,7286062.38671875,14203.3436247765
14039,48439123700,48,439,123700,Census Tract 1237,48439,,,39440.0,21.11,1868,1373,73.5,374,20.02,121,6.48,54,22,40.74,32,59.26,3357,416,12.39,230,55.29,186,44.71,73953.0,193375100.0,113768.0,60000.0,168,9.99,107,6.37,147,8.74,83,4.94,130,7.73,221,13.15,193,11.48,175,10.41,72,4.28,385,22.9,2183,112,5.13,98,0,0.0,2082,112,6.13,733,0,0.0,8,0.48,648,99.54,3,0.46,0,0.0,1025,99.51,5,0.49,0,0.0,586,34.86,290,80.78,296,23.6,39,60.94,65,11.07,251,85.08,231,34.63,2071,881,42.54,91,4.39,342,16.51,25,1.21,61,2.95,96,4.64,60368.0,34375.0,32000.0,44955.0,69896.0,78220.0,2082,1714,112,256,58,3.38,6,5.36,56,21.88,221,12.89,16,14.29,28,10.94,280,16.34,23,20.54,59,23.05,1155,67.39,67,59.82,113,44.14,78750.0,,,41226.0,40250.0,61250.0,5074482.04296875,12595.8487067244
14040,48439110706,48,439,110706,Census Tract 1107.06,48439,,,28885.0,23.68,1220,757,62.05,414,33.93,49,4.02,222,16,7.21,206,92.79,3380,817,24.17,757,92.66,60,7.34,45522.0,66575900.0,46460.0,17257.0,196,15.41,173,13.6,139,10.93,80,6.29,258,20.28,183,14.39,124,9.75,0,0.0,9,0.71,110,8.65,1421,85,5.98,158,10,5.16,1538,75,6.26,555,0,0.0,38,2.99,541,100.0,0,0.0,0,0.0,693,94.8,0,0.0,38,5.2,435,34.2,385,81.22,50,6.54,7,7.29,17,3.82,378,100.0,33,10.34,1336,239,17.89,288,21.56,340,25.45,0,0.0,124,9.28,94,7.04,34485.0,16619.0,37243.0,30691.0,,,1538,1123,75,340,184,16.38,0,0.0,32,9.41,312,27.78,17,22.67,133,39.12,337,30.01,26,34.67,52,15.29,290,25.82,32,42.67,123,36.18,39564.0,,,31809.0,46339.0,46830.0,4170179.18359375,11905.05870199
14041,48439110705,48,439,110705,Census Tract 1107.05,48439,,,52520.0,31.91,1646,832,50.55,663,40.28,151,9.17,13,13,100.0,0,0.0,3565,229,6.42,97,42.36,132,57.64,68006.0,95343500.0,75833.0,41494.0,74,5.76,75,5.84,65,5.06,219,17.04,131,10.19,127,9.88,317,24.67,106,8.25,0,0.0,171,13.31,1970,129,6.55,215,20,5.68,1848,109,7.2,513,0,0.0,31,2.41,877,96.59,13,1.43,18,1.98,377,100.0,0,0.0,0,0.0,270,21.01,87,45.31,183,17.31,57,35.19,65,8.88,30,100.0,118,36.31,1841,170,9.23,145,7.88,456,24.77,74,4.02,199,10.81,144,7.82,42062.0,14007.0,34259.0,42647.0,51483.0,56316.0,1848,1405,109,334,59,4.2,0,0.0,99,29.64,636,45.27,37,33.94,114,34.13,342,24.34,72,66.06,108,32.34,368,26.19,0,0.0,13,3.89,50446.0,,,30417.0,37330.0,42964.0,3245025.39453125,8185.1438905035
14042,48439111032,48,439,111032,Census Tract 1110.32,48439,,,69460.0,24.51,2834,1971,69.55,759,26.78,104,3.67,41,41,100.0,0,0.0,5774,152,2.63,138,90.79,14,9.21,116057.0,260575600.0,118684.0,50461.0,55,2.79,66,3.35,74,3.76,71,3.61,83,4.22,143,7.26,312,15.85,286,14.53,305,15.49,574,29.15,3244,46,1.42,367,0,0.0,3309,46,1.66,779,0,0.0,0,0.0,1710,100.0,0,0.0,0,0.0,259,100.0,0,0.0,0,0.0,498,25.29,187,95.9,311,17.6,187,95.9,251,16.57,0,0.0,60,23.81,3198,1038,32.46,457,14.29,780,24.39,43,1.34,134,4.19,41,1.28,51435.0,,34900.0,38730.0,60594.0,85938.0,3309,2725,46,538,115,4.22,0,0.0,17,3.16,371,13.61,0,0.0,100,18.59,660,24.22,0,0.0,231,42.94,1579,57.94,46,100.0,190,35.32,87188.0,,34600.0,43833.0,105667.0,,4855638.3359375,9572.30964758689
14043,48439106004,48,439,106004,Census Tract 1060.04,48439,,,107015.0,33.81,3165,1608,50.81,979,30.93,578,18.26,167,110,65.87,57,34.13,8121,969,11.93,764,78.84,205,21.16,56396.0,138865300.0,54135.0,42250.0,84,3.86,410,18.83,179,8.22,225,10.34,242,11.12,370,17.0,349,16.03,140,6.43,103,4.73,75,3.45,3496,118,3.38,459,80,17.62,3730,30,1.0,373,8,19.05,397,18.24,1195,92.21,98,7.56,3,0.23,585,66.4,159,18.05,137,15.55,701,32.2,462,68.65,239,16.0,201,50.12,169,18.88,261,95.96,70,11.69,3378,332,9.83,588,17.41,592,17.53,81,2.4,481,14.24,241,7.13,32454.0,22203.0,31888.0,33906.0,42368.0,58438.0,3730,2970,30,730,654,22.02,0,0.0,152,20.82,905,30.47,30,100.0,203,27.81,974,32.79,0,0.0,344,47.12,437,14.71,0,0.0,31,4.25,43750.0,36786.0,,40492.0,40104.0,35284.0,29680267.6835938,43757.9954965465
14150,48439104605,48,439,104605,Census Tract 1046.05,48439,,,62060.0,28.84,2152,1160,53.9,801,37.22,191,8.88,351,56,15.95,295,84.05,5505,1720,31.24,1496,86.98,224,13.02,37902.0,85247600.0,39881.0,16961.0,348,21.34,301,18.45,134,8.22,137,8.4,210,12.88,87,5.33,90,5.52,264,16.19,0,0.0,60,3.68,2563,363,14.16,312,115,23.71,2489,248,12.49,941,0,0.0,128,7.85,794,91.58,46,5.31,27,3.11,709,92.8,29,3.8,26,3.4,809,49.6,630,83.78,179,23.25,215,67.61,142,25.87,415,95.62,37,16.74,2200,241,10.95,304,13.82,305,13.86,55,2.5,551,25.05,181,8.23,25149.0,18580.0,16832.0,31586.0,,29543.0,2489,1737,248,504,495,28.5,65,26.21,254,50.4,543,31.26,129,52.02,183,36.31,431,24.81,54,21.77,56,11.11,268,15.43,0,0.0,11,2.18,28045.0,,,28973.0,35774.0,,6450492.85546875,12511.766017721
14151,48439114108,48,439,114108,Census Tract 1141.08,48439,,,59530.0,29.41,2024,1056,52.17,742,36.66,226,11.17,35,23,65.71,12,34.29,5155,160,3.1,130,81.25,30,18.75,114375.0,249243600.0,130797.0,65385.0,26,1.35,48,2.5,85,4.42,83,4.32,187,9.73,169,8.8,112,5.83,358,18.64,274,14.26,579,30.14,2393,47,1.96,349,11,7.19,2721,12,0.57,1036,24,20.34,33,1.72,1531,97.89,0,0.0,33,2.11,357,100.0,0,0.0,0,0.0,406,21.13,146,100.0,260,14.76,97,100.0,174,11.97,49,100.0,86,27.92,2346,948,40.41,212,9.04,333,14.19,19,0.81,46,1.96,101,4.31,65174.0,,65686.0,52228.0,65366.0,82209.0,2721,2110,12,587,0,0.0,0,0.0,0,0.0,298,14.12,0,0.0,135,23.0,679,32.18,0,0.0,155,26.41,1133,53.7,12,100.0,297,50.6,74519.0,,,59519.0,51161.0,,23835762.2265625,26667.5051240013
14152,48439104202,48,439,104202,Census Tract 1042.02,48439,,,36055.0,19.7,1830,1481,80.93,268,14.64,81,4.43,65,7,10.77,58,89.23,3422,641,18.73,191,29.8,450,70.2,73036.0,150277600.0,109375.0,43176.0,160,12.37,61,4.72,28,2.17,113,8.74,154,11.91,136,10.52,118,9.13,97,7.5,146,11.29,280,21.66,1985,54,2.72,157,27,6.52,1644,18,1.29,447,9,5.09,0,0.0,720,100.0,0,0.0,0,0.0,573,100.0,0,0.0,0,0.0,464,35.89,206,96.26,258,25.15,63,88.73,109,16.8,143,100.0,149,39.52,1931,708,36.66,164,8.49,484,25.06,29,1.5,39,2.02,23,1.19,44837.0,33711.0,46060.0,40250.0,49042.0,105909.0,1644,1376,18,250,115,8.36,0,0.0,0,0.0,137,9.96,0,0.0,0,0.0,357,25.94,8,44.44,53,21.2,767,55.74,10,55.56,197,78.8,80870.0,,,36424.0,,,3043862.97265625,7559.89084259462
14169,48439111316,48,439,111316,Census Tract 1113.16,48439,,,100270.0,32.21,3113,1109,35.62,1785,57.34,219,7.04,105,105,100.0,0,0.0,6663,566,8.49,553,97.7,13,2.3,94326.0,205511000.0,96538.0,85507.0,78,4.35,59,3.29,45,2.51,109,6.07,153,8.52,236,13.15,299,16.66,291,16.21,176,9.81,349,19.44,3500,276,7.89,495,71,14.29,3687,205,6.85,248,0,0.0,68,3.79,1544,95.78,68,4.22,0,0.0,183,100.0,0,0.0,0,0.0,668,37.21,182,100.0,486,30.13,169,100.0,430,29.8,13,100.0,56,32.94,3224,519,16.1,277,8.59,952,29.53,275,8.53,318,9.86,275,8.53,48011.0,30571.0,37616.0,42014.0,57669.0,67199.0,3687,2788,205,600,238,8.54,0,0.0,44,7.33,440,15.78,86,41.95,137,22.83,1045,37.48,119,58.05,214,35.67,1065,38.2,0,0.0,205,34.17,64240.0,,,46601.0,63000.0,,5802387.859375,9833.89922688373
14170,48439111021,48,439,111021,Census Tract 1110.21,48439,,,74005.0,34.89,2121,755,35.6,1061,50.02,305,14.38,9,0,0.0,9,100.0,4867,149,3.06,141,94.63,8,5.37,82066.0,129862800.0,87923.0,54583.0,48,3.49,9,0.65,47,3.41,180,13.07,162,11.76,138,10.02,266,19.32,177,12.85,99,7.19,251,18.23,2290,135,5.9,181,12,5.83,2413,123,5.9,319,0,0.0,12,0.87,887,99.66,3,0.34,0,0.0,478,98.15,9,1.85,0,0.0,383,27.81,88,84.62,295,23.17,19,54.29,115,13.45,69,100.0,180,43.06,2155,479,22.23,163,7.56,402,18.65,178,8.26,168,7.8,105,4.87,46853.0,,,38819.0,58214.0,52665.0,2413,1961,123,300,68,3.47,0,0.0,15,5.0,539,27.49,53,43.09,87,29.0,827,42.17,31,25.2,198,66.0,527,26.87,39,31.71,0,0.0,54927.0,,,45338.0,75008.0,75680.0,12781954.4960938,14520.3077902787
14171,48439111027,48,439,111027,Census Tract 1110.27,48439,,,83235.0,38.11,2184,1082,49.54,777,35.58,325,14.88,22,22,100.0,0,0.0,4407,196,4.45,146,74.49,50,25.51,72536.0,111750400.0,73392.0,49490.0,50,3.51,22,1.54,111,7.79,211,14.81,177,12.42,245,17.19,133,9.33,196,13.75,175,12.28,105,7.37,2494,274,10.99,474,42,10.91,2542,232,11.32,374,0,0.0,2,0.14,1004,99.8,2,0.2,0,0.0,419,100.0,0,0.0,0,0.0,484,33.96,110,67.9,374,30.38,93,100.0,243,27.24,17,24.64,131,38.64,2220,426,19.19,133,5.99,587,26.44,76,3.42,331,14.91,97,4.37,43884.0,29912.0,,50024.0,41750.0,52342.0,2542,1817,232,423,225,12.38,0,0.0,103,24.35,500,27.52,181,78.02,162,38.3,722,39.74,51,21.98,74,17.49,370,20.36,0,0.0,84,19.86,54735.0,,,41779.0,43860.0,,11729578.265625,16895.03200751
14172,48439111026,48,439,111026,Census Tract 1110.26,48439,,,92410.0,29.66,3116,1659,53.24,1040,33.38,417,13.38,89,37,41.57,52,58.43,6296,642,10.2,634,98.75,8,1.25,65869.0,128052500.0,65394.0,48958.0,0,0.0,0,0.0,172,10.31,179,10.72,325,19.47,323,19.35,288,17.26,154,9.23,111,6.65,117,7.01,3365,238,7.07,616,82,13.0,3082,156,6.02,422,0,0.0,201,12.04,1150,90.55,120,9.45,0,0.0,318,79.7,56,14.04,25,6.27,452,27.08,172,100.0,280,19.05,94,100.0,196,16.67,78,100.0,84,28.57,3127,687,21.97,375,11.99,833,26.64,105,3.36,287,9.18,126,4.03,37159.0,29216.0,37356.0,24398.0,57991.0,61563.0,3082,2436,156,475,199,8.17,0,0.0,66,13.89,765,31.4,33,21.15,190,40.0,761,31.24,55,35.26,171,36.0,711,29.19,68,43.59,48,10.11,60596.0,,,36523.0,29633.0,31438.0,3331388.671875,9830.15881262526
14173,48439113120,48,439,113120,Census Tract 1131.20,48439,,,36270.0,27.64,1312,567,43.22,692,52.74,53,4.04,0,0,0.0,0,0.0,3302,56,1.7,42,75.0,14,25.0,193868.0,212229700.0,199737.0,123182.0,12,1.22,0,0.0,45,4.56,10,1.01,30,3.04,7,0.71,33,3.35,117,11.87,60,6.09,672,68.15,1820,40,2.2,131,0,0.0,1911,40,2.27,164,0,0.0,0,0.0,986,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,109,11.05,57,100.0,52,5.6,57,100.0,52,5.6,0,0.0,0,0.0,1780,1053,59.16,116,6.52,424,23.82,34,1.91,0,0.0,0,0.0,92552.0,,60754.0,54053.0,89427.0,119219.0,1911,1726,40,145,0,0.0,0,0.0,20,13.79,191,11.07,0,0.0,0,0.0,208,12.05,25,62.5,21,14.48,1327,76.88,15,37.5,104,71.72,106824.0,,,,,,13746033.2695313,18580.841923971
14192,48439113119,48,439,113119,Census Tract 1131.19,48439,,,51220.0,26.65,1922,1208,62.85,617,32.1,97,5.05,14,0,0.0,14,100.0,3864,107,2.77,44,41.12,63,58.88,52595.0,163469600.0,67143.0,50386.0,32,1.73,163,8.83,134,7.26,401,21.71,291,15.76,111,6.01,310,16.78,76,4.11,122,6.61,207,11.21,2410,163,6.76,46,0,0.0,2387,163,7.71,366,0,0.0,73,3.95,367,97.61,9,2.39,0,0.0,1407,95.65,64,4.35,0,0.0,792,42.88,329,100.0,463,30.89,14,100.0,110,30.39,315,100.0,353,31.05,2247,920,40.94,97,4.32,415,18.47,122,5.43,81,3.6,121,5.38,44575.0,,35365.0,41176.0,44769.0,81094.0,2387,1952,163,272,0,0.0,0,0.0,6,2.21,143,7.33,0,0.0,5,1.84,713,36.53,1,0.61,60,22.06,1096,56.15,162,99.39,201,73.9,54778.0,,,40227.0,50268.0,50313.0,3546652.48046875,14585.5240192162
14193,48439113122,48,439,113122,Census Tract 1131.22,48439,,,57800.0,25.99,2224,1378,61.96,723,32.51,123,5.53,0,0,0.0,0,0.0,3097,62,2.0,0,0.0,62,100.0,77157.0,124854500.0,94502.0,60034.0,39,2.41,90,5.56,128,7.91,85,5.25,148,9.15,212,13.1,519,32.08,273,16.87,124,7.66,0,0.0,2334,39,1.67,85,0,0.0,2313,39,2.08,41,0,0.0,26,1.61,0,0.0,0,0.0,0,0.0,1592,98.39,0,0.0,26,1.61,410,25.34,257,100.0,153,11.33,0,0.0,0,0.0,257,100.0,153,11.33,2295,868,37.82,72,3.14,565,24.62,116,5.05,78,3.4,187,8.15,43958.0,,,52742.0,39087.0,48346.0,2313,1833,39,401,24,1.31,0,0.0,90,22.44,316,17.24,39,100.0,26,6.48,651,35.52,0,0.0,175,43.64,842,45.94,0,0.0,110,27.43,51522.0,53168.0,,51346.0,,,2028978.765625,9715.74367285333
14194,48439105407,48,439,105407,Census Tract 1054.07,48439,,,31790.0,20.18,1575,1250,79.37,283,17.97,42,2.67,0,0,0.0,0,0.0,2512,135,5.37,0,0.0,135,100.0,55910.0,115785800.0,70592.0,54489.0,118,6.94,210,12.35,160,9.41,153,8.99,261,15.34,189,11.11,230,13.52,137,8.05,180,10.58,63,3.7,1736,35,2.02,13,0,0.0,1606,35,2.37,532,0,0.0,27,1.59,19,100.0,0,0.0,0,0.0,1655,98.39,0,0.0,27,1.61,736,43.27,465,100.0,271,22.34,0,0.0,0,0.0,465,100.0,271,22.7,1701,593,34.86,86,5.06,246,14.46,22,1.29,82,4.82,94,5.53,51776.0,,,50370.0,52500.0,56804.0,1606,1445,35,126,10,0.69,0,0.0,0,0.0,130,9.0,0,0.0,53,42.06,361,24.98,0,0.0,12,9.52,944,65.33,35,100.0,61,48.41,65417.0,78750.0,,50694.0,65000.0,,868940.3671875,4838.04133963461
14195,48439113121,48,439,113121,Census Tract 1131.21,48439,,,13735.0,25.58,537,288,53.63,233,43.39,16,2.98,37,0,0.0,37,100.0,730,84,11.51,84,100.0,0,0.0,51731.0,30093400.0,,52866.0,37,7.87,26,5.53,14,2.98,135,28.72,82,17.45,27,5.74,108,22.98,14,2.98,0,0.0,27,5.74,617,37,6.0,68,0,0.0,516,37,7.31,30,0,0.0,23,4.89,0,0.0,0,0.0,0,0.0,447,95.11,0,0.0,23,4.89,102,21.7,40,100.0,62,17.27,0,0.0,0,0.0,40,100.0,62,17.27,580,218,37.59,15,2.59,170,29.31,35,6.03,39,6.72,48,8.28,50479.0,,43095.0,52927.0,58125.0,54028.0,516,469,37,10,34,7.25,0,0.0,10,100.0,64,13.65,0,0.0,0,0.0,220,46.91,0,0.0,0,0.0,151,32.2,37,100.0,0,0.0,54825.0,,,37168.0,,,495116.42578125,3744.58962240346
