OBJECTID,GEOID,STATE,COUNTY,TRACT,NAME,CNTY_FIPS,EACODE,EANAME,B25002EST1,B25002EST2,B25002EST2_PCT,B25002EST3,B25002EST3_PCT,B25009EST2,B25009EST2_PCT,B25009EST3,B25009EST3_PCT,B25009EST4,B25009EST4_PCT,B25009EST5,B25009EST5_PCT,B25009EST6,B25009EST6_PCT,B25009EST7,B25009EST7_PCT,B25009_OWNOCC_6PLUS,B25009_OWN_6PLUS_PCT,B25009EST10,B25009EST10_PCT,B25009EST11,B25009EST11_PCT,B25009EST12,B25009EST12_PCT,B25009EST13,B25009EST13_PCT,B25009EST14,B25009EST14_PCT,B25009EST15,B25009EST15_PCT,B25009_RENTOCC_6PLUS,B25009_RENT_6PLUS_PCT,B25009_TOT_1,B25009_TOT_1_PCT,B25009_TOT_2,B25009_TOT_2_PCT,B25009_TOT_3,B25009_TOT_3_PCT,B25009_TOT_4,B25009_TOT_4_PCT,B25009_TOT_5,B25009_TOT_5_PCT,B25009_TOT_6PLUS,B25009_TOT_6PLUS_PCT,B25037EST3,B25041EST2,B25041EST2_PCT,B25041EST3,B25041EST3_PCT,B25041EST4,B25041EST4_PCT,B25041_3PLUS_BDR,B25041_3PLUS_BDR_PCT,B25021EST1,B25021EST2,B25021EST3,B25024EST2,B25024EST2_PCT,B25024EST3,B25024EST3_PCT,B25024_2TO4,B25024_2TO4_PCT,B25024_5TO19,B25024_5TO19_PCT,B25024_20PLUS,B25024_20PLUS_PCT,B25024_OTHER,B25024_OTHER_PCT,B25032EST2,B25032EST3,B25032EST3_PCT,B25032EST4,B25032EST4_PCT,B25032_OWN_2TO4,B25032_OWN_2TO4_PCT,B25032_OWN_5TO19,B25032_OWN_5TO19_PCT,B25032_OWN_20PLUS,B25032_OWN_20PLUS_PCT,B25032_OWN_OTHER,B25032_OWN_OTHER_PCT,B25032EST13,B25032EST14,B25032EST14_PCT,B25032EST15,B25032EST15_PCT,B25032_RENT_2TO4,B25032_RENT_2TO4_PCT,B25032_RENT_5TO19,B25032_RENT_5TO19_PCT,B25032_RENT_20PLUS,B25032_RENT_20PLUS_PCT,B25032_RENT_OTHER,B25032_RENT_OTHER_PCT,B25036_OWN_2KPLUS,B25036_OWN_2KPLUS_PCT,B25036_OWN_80TO99,B25036_OWN_80TO99_PCT,B25036_OWN_50TO79,B25036_OWN_50TO79_PCT,B25036_OWN_49MINUS,B25036_OWN_49MINUS_PCT,B25036_RENT_2KPLUS,B25036_RENT_2KPLUS_PCT,B25036_RENT_80TO99,B25036_RENT_80TO99_PCT,B25036_RENT_50TO79,B25036_RENT_50TO79_PCT,B25036_RENT_49MINUS,B25036_RENT_49MINUS_PCT,B25036_RENT_80MINUS,B25036_RENT_80MINUS_PCT,B25036_TOT_2KPLUS,B25036_TOT_2KPLUS_PCT,B25036_TOT_80TO99,B25036_TOT_80TO99_PCT,B25036_TOT_50TO79,B25036_TOT_50TO79_PCT,B25036_TOT_49MINUS,B25036_TOT_49MINUS_PCT,B25068EST2,B25068EST2_PCT,B25068EST4,B25068EST4_PCT,B25068_0BDR_200TO499,B25068_0BDR_200TO499_PCT,B25068_0BDR_500TO999,B25068_0BDR_500TO999_PCT,B25068EST9,B25068EST9_PCT,B25068EST10,B25068EST10_PCT,B25068EST11,B25068EST11_PCT,B25068EST13,B25068EST13_PCT,B25068_1BDR_200TO499,B25068_1BDR_200TO499_PCT,B25068_1BDR_500TO999,B25068_1BDR_500TO999_PCT,B25068EST18,B25068EST18_PCT,B25068EST19,B25068EST19_PCT,B25068EST20,B25068EST20_PCT,B25068EST22,B25068EST22_PCT,B25068_2BDR_200TO499,B25068_2BDR_200TO499_PCT,B25068_2BDR_500TO999,B25068_2BDR_500TO999_PCT,B25068EST27,B25068EST27_PCT,B25068EST28,B25068EST28_PCT,B25068EST29,B25068EST29_PCT,B25068EST31,B25068EST31_PCT,B25068_3PLUSBDR_200TO499,B25068_3PLUSBDR_200TO499_PCT,B25068_3PLUSBDR_500TO999,B25068_3PLUSBDR_500TO999_PCT,B25068EST36,B25068EST36_PCT,B25068EST37,B25068EST37_PCT,B25056_500MINUS,B25056_500MINUS_PCT,B25056_500TO599,B25056_500TO599_PCT,B25056_600TO699,B25056_600TO699_PCT,B25056_700TO799,B25056_700TO799_PCT,B25056EST18,B25056EST18_PCT,B25056EST19,B25056EST19_PCT,B25056EST20,B25056EST20_PCT,B25056EST21,B25056EST21_PCT,B25056EST22,B25056EST22_PCT,B25056EST23,B25056EST23_PCT,B25056EST24,B25056EST24_PCT,B25058EST1,B25042EST3,B25042EST3_PCT,B25042EST4,B25042EST4_PCT,B25042EST5,B25042EST5_PCT,B25042_OWN_3PLUS_BDR,B25042_OWN_3PLUS_BDR_PCT,B25042EST10,B25042EST10_PCT,B25042EST11,B25042EST11_PCT,B25042EST12,B25042EST12_PCT,B25042_RENT_3PLUS_BDR,B25042_RENT_3PLUS_BDR_PCT,B25097EST1,B25097EST2,B25097EST3,B25123_TOT,B25123_TOT_1,B25123_TOT_2,B25123_TOT_3,B25123_TOT_4,B25123EST3,B25123EST3_PCT,B25123EST4,B25123EST4_PCT,B25123EST5,B25123EST5_PCT,B25123EST6,B25123EST6_PCT,B25123EST7,B25123EST7_PCT,B25123EST9,B25123EST9_PCT,B25123EST10,B25123EST10_PCT,B25123EST11,B25123EST11_PCT,B25123EST12,B25123EST12_PCT,B25123EST13,B25123EST13_PCT,Shape__Area,Shape__Length
12186,48439102202,48,439,102202,Census Tract 1022.02,48439,,,1658,1485,89.57,173,10.43,981,66.06,427,43.53,411,41.9,78,7.95,47,4.79,18,1.83,0,0.0,504,33.94,315,62.5,129,25.6,33,6.55,27,5.36,0,0.0,0,0.0,742,49.97,540,36.36,111,7.47,74,4.98,18,1.21,0,0.0,1963.0,24,1.45,350,21.11,504,30.4,780,47.04,5.9,6.6,3.6,930,56.09,259,15.62,236,14.23,193,11.64,40,2.41,0,0.0,981,717,73.09,109,11.11,147,14.98,8,0.82,0,0.0,0,0.0,504,126,25.0,92,18.25,61,12.1,185,36.71,40,7.94,0,0.0,193,19.67,302,30.78,174,17.74,312,31.8,0,0.0,130,25.79,258,51.19,116,23.02,374,74.21,193,13.0,432,29.09,432,29.09,428,28.82,24,4.76,0,0.0,0,0.0,24,100.0,0,0.0,0,0.0,250,49.6,0,0.0,0,0.0,194,77.6,47,18.8,9,3.6,141,27.98,0,0.0,0,0.0,43,30.5,98,69.5,0,0.0,89,17.66,0,0.0,0,0.0,0,0.0,89,100.0,0,0.0,0,0.0,9,1.79,60,11.9,83,16.47,32,6.35,128,25.4,84,16.67,17,3.37,39,7.74,43,8.53,9,1.79,950.0,0,0.0,15,1.53,363,37.0,603,61.47,24,4.76,250,49.6,141,27.98,89,17.66,535000.0,495100.0,636000.0,907,578,0,0,0,394,40.16,0,0.0,0,0.0,0,0.0,587,59.84,184,36.51,0,0.0,0,0.0,0,0.0,320,63.49,2689505.3046875,10964.7259184903
12534,48439113628,48,439,113628,Census Tract 1136.28,48439,,,2187,2139,97.81,48,2.19,457,21.37,104,22.76,167,36.54,59,12.91,17,3.72,52,11.38,58,12.69,1682,78.63,542,32.22,412,24.49,435,25.86,139,8.26,154,9.16,0,0.0,646,30.2,579,27.07,494,23.09,156,7.29,206,9.63,58,2.71,1987.0,87,3.98,675,30.86,903,41.29,522,23.87,3.9,6.3,3.6,457,20.9,86,3.93,93,4.25,1179,53.91,372,17.01,0,0.0,457,371,81.18,86,18.82,0,0.0,0,0.0,0,0.0,0,0.0,1682,86,5.11,0,0.0,79,4.7,1145,68.07,372,22.12,0,0.0,286,62.58,171,37.42,0,0.0,0,0.0,209,12.43,1030,61.24,399,23.72,44,2.62,443,26.34,495,23.14,1201,56.15,399,18.65,44,2.06,87,5.17,0,0.0,0,0.0,52,59.77,35,3500.0,0,0.0,661,39.3,0,0.0,0,0.0,456,68.99,205,31.01,0,0.0,798,47.44,0,0.0,0,0.0,32,4.01,754,94.49,12,1.5,136,8.09,0,0.0,0,0.0,0,0.0,136,100.0,0,0.0,0,0.0,0,0.0,11,0.65,260,15.46,367,21.82,265,15.76,550,32.7,75,4.46,99,5.89,43,2.56,12,0.71,974.0,0,0.0,0,0.0,71,15.54,386,84.46,87,5.17,661,39.3,798,47.44,136,8.09,270700.0,273000.0,266400.0,1484,596,16,43,0,66,14.44,0,0.0,0,0.0,0,0.0,391,85.56,530,31.51,16,0.95,43,2.56,0,0.0,1093,64.98,3647661.27734375,9450.00060560368
12535,48439113629,48,439,113629,Census Tract 1136.29,48439,,,2119,1917,90.47,202,9.53,779,40.64,204,26.19,358,45.96,55,7.06,0,0.0,107,13.74,55,7.06,1138,59.36,482,42.36,357,31.37,101,8.88,112,9.84,0,0.0,86,7.56,686,35.79,715,37.3,156,8.14,112,5.84,107,5.58,141,7.36,1986.0,116,5.47,487,22.98,360,16.99,1156,54.55,5.4,6.9,3.9,987,46.58,142,6.7,415,19.58,362,17.08,213,10.05,0,0.0,779,698,89.6,81,10.4,0,0.0,0,0.0,0,0.0,0,0.0,1138,204,17.93,61,5.36,415,36.47,263,23.11,195,17.14,0,0.0,0,0.0,408,52.37,355,45.57,16,2.05,128,11.25,721,63.36,289,25.4,0,0.0,289,25.4,128,6.68,1129,58.89,644,33.59,16,0.83,98,8.61,0,0.0,0,0.0,76,77.55,22,22.45,0,0.0,436,38.31,0,0.0,0,0.0,100,22.94,336,77.06,0,0.0,263,23.11,0,0.0,0,0.0,36,13.69,227,86.31,0,0.0,341,29.96,0,0.0,0,0.0,0,0.0,341,100.0,0,0.0,36,3.16,0,0.0,0,0.0,15,1.32,184,16.17,185,16.26,247,21.7,191,16.78,128,11.25,152,13.36,0,0.0,1151.0,0,0.0,0,0.0,49,6.29,730,93.71,98,8.61,436,38.31,263,23.11,341,29.96,219000.0,196300.0,233200.0,1097,712,108,0,0,180,23.11,0,0.0,0,0.0,0,0.0,599,76.89,532,46.75,108,9.49,0,0.0,0,0.0,498,43.76,3381027.33203125,10658.5721101965
12887,48439102401,48,439,102401,Census Tract 1024.01,48439,,,2340,2088,89.23,252,10.77,912,43.68,364,39.91,290,31.8,155,17.0,91,9.98,0,0.0,12,1.32,1176,56.32,559,47.53,333,28.32,174,14.8,64,5.44,46,3.91,0,0.0,923,44.2,623,29.84,329,15.76,155,7.42,46,2.2,12,0.57,1993.0,63,2.69,677,28.93,800,34.19,800,34.19,4.9,6.0,3.7,886,37.86,133,5.68,143,6.11,736,31.45,411,17.56,31,1.32,912,698,76.54,133,14.58,0,0.0,75,8.22,6,0.66,0,0.0,1176,159,13.52,0,0.0,74,6.29,536,45.58,376,31.97,31,2.64,155,17.0,46,5.04,338,37.06,373,40.9,472,40.14,282,23.98,325,27.64,97,8.25,422,35.88,627,30.03,328,15.71,663,31.75,470,22.51,55,4.68,0,0.0,0,0.0,24,43.64,31,3100.0,0,0.0,544,46.26,19,3.49,10,1.84,283,52.02,232,42.65,0,0.0,335,28.49,16,4.78,7,2.09,87,25.97,225,67.16,0,0.0,242,20.58,0,0.0,0,0.0,11,4.55,231,95.45,0,0.0,52,4.42,0,0.0,160,13.61,54,4.59,157,13.35,210,17.86,164,13.95,235,19.98,122,10.37,22,1.87,0,0.0,979.0,0,0.0,0,0.0,410,44.96,502,55.04,55,4.68,544,46.26,335,28.49,242,20.58,272300.0,287300.0,228100.0,1205,842,10,31,0,184,20.18,0,0.0,0,0.0,0,0.0,728,79.82,658,55.95,10,0.85,31,2.64,0,0.0,477,40.56,4469579.875,10705.3400585059
12888,48439113109,48,439,113109,Census Tract 1131.09,48439,,,2016,1756,87.1,260,12.9,570,32.46,145,25.44,207,36.32,129,22.63,35,6.14,27,4.74,27,4.74,1186,67.54,573,48.31,371,31.28,97,8.18,80,6.75,23,1.94,42,3.54,718,40.89,578,32.92,226,12.87,115,6.55,50,2.85,69,3.93,1986.0,73,3.62,683,33.88,655,32.49,605,30.01,4.0,6.6,3.5,596,29.56,0,0.0,157,7.79,911,45.19,341,16.91,11,0.55,570,485,85.09,0,0.0,0,0.0,20,3.51,65,11.4,0,0.0,1186,36,3.04,0,0.0,157,13.24,732,61.72,250,21.08,11,0.93,13,2.28,411,72.11,146,25.61,0,0.0,100,8.43,865,72.93,221,18.63,0,0.0,221,18.63,113,6.44,1276,72.67,367,20.9,0,0.0,73,6.16,0,0.0,0,0.0,18,24.66,55,5500.0,0,0.0,529,44.6,0,0.0,0,0.0,222,41.97,291,55.01,16,3.02,529,44.6,0,0.0,0,0.0,22,4.16,507,95.84,0,0.0,55,4.64,0,0.0,0,0.0,11,20.0,36,65.45,8,14.55,11,0.93,0,0.0,57,4.81,79,6.66,225,18.97,330,27.82,300,25.3,128,10.79,32,2.7,0,0.0,24,2.02,963.0,0,0.0,47,8.25,48,8.42,475,83.33,73,6.16,529,44.6,529,44.6,55,4.64,236400.0,259800.0,217600.0,961,714,81,0,0,71,12.46,0,0.0,0,0.0,0,0.0,499,87.54,643,54.22,81,6.83,0,0.0,0,0.0,462,38.95,3558461.37109375,8740.66860605233
13026,48439110102,48,439,110102,Census Tract 1101.02,48439,,,1330,1244,93.53,86,6.47,719,57.8,103,14.33,308,42.84,108,15.02,94,13.07,92,12.8,14,1.95,525,42.2,136,25.9,110,20.95,103,19.62,96,18.29,48,9.14,32,6.1,239,19.21,418,33.6,211,16.96,190,15.27,140,11.25,46,3.7,1973.0,33,2.48,171,12.86,293,22.03,833,62.63,5.6,6.1,4.1,866,65.11,46,3.46,204,15.34,183,13.76,31,2.33,0,0.0,719,664,92.35,46,6.4,0,0.0,9,1.25,0,0.0,0,0.0,525,147,28.0,0,0.0,173,32.95,174,33.14,31,5.9,0,0.0,9,1.25,47,6.54,494,68.71,169,23.5,8,1.52,150,28.57,321,61.14,46,8.76,367,69.9,17,1.37,197,15.84,815,65.51,215,17.28,33,6.29,0,0.0,0,0.0,33,100.0,0,0.0,0,0.0,114,21.71,0,0.0,0,0.0,114,100.0,0,0.0,0,0.0,201,38.29,0,0.0,9,4.48,145,72.14,33,16.42,14,6.97,177,33.71,0,0.0,0,0.0,46,25.99,108,61.02,23,12.99,9,1.71,70,13.33,77,14.67,68,12.95,192,36.57,31,5.9,41,7.81,0,0.0,0,0.0,0,0.0,37,7.05,810.0,0,0.0,26,3.62,92,12.8,601,83.59,33,6.29,114,21.71,201,38.29,177,33.71,114000.0,116600.0,100000.0,738,460,46,0,0,192,26.7,7,0.97,0,0.0,0,0.0,520,72.32,268,51.05,39,7.43,0,0.0,0,0.0,218,41.52,4357226.70703125,11583.9094557141
13264,48439106512,48,439,106512,Census Tract 1065.12,48439,,,2262,2058,90.98,204,9.02,900,43.73,123,13.67,286,31.78,328,36.44,44,4.89,52,5.78,67,7.44,1158,56.27,703,60.71,284,24.53,53,4.58,40,3.45,78,6.74,0,0.0,826,40.14,570,27.7,381,18.51,84,4.08,130,6.32,67,3.26,1989.0,208,9.2,609,26.92,362,16.0,1083,47.88,5.1,6.8,3.4,965,42.66,57,2.52,256,11.32,743,32.85,204,9.02,37,1.64,900,900,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1158,56,4.84,57,4.92,256,22.11,574,49.57,178,15.37,37,3.2,313,34.78,200,22.22,387,43.0,0,0.0,172,14.85,729,62.95,243,20.98,14,1.21,257,22.19,485,23.57,929,45.14,630,30.61,14,0.68,164,14.16,0,0.0,0,0.0,146,89.02,18,1800.0,0,0.0,536,46.29,14,2.61,71,13.25,361,67.35,90,16.79,0,0.0,284,24.53,0,0.0,0,0.0,102,35.92,182,64.08,0,0.0,174,15.03,0,0.0,0,0.0,0,0.0,174,100.0,0,0.0,85,7.34,84,7.25,289,24.96,117,10.1,108,9.33,191,16.49,196,16.93,37,3.2,51,4.4,0,0.0,0,0.0,804.0,0,0.0,0,0.0,0,0.0,900,100.0,164,14.16,536,46.29,284,24.53,174,15.03,204200.0,205400.0,197700.0,1318,733,0,7,0,162,18.0,0,0.0,0,0.0,0,0.0,738,82.0,571,49.31,0,0.0,7,0.6,0,0.0,580,50.09,3347092.27734375,7355.27268141188
13265,48439106513,48,439,106513,Census Tract 1065.13,48439,,,1111,1052,94.69,59,5.31,789,75.0,196,24.84,294,37.26,69,8.75,117,14.83,94,11.91,19,2.41,263,25.0,28,10.65,26,9.89,75,28.52,36,13.69,68,25.86,30,11.41,224,21.29,320,30.42,144,13.69,153,14.54,162,15.4,49,4.66,1981.0,0,0.0,11,0.99,133,11.97,967,87.04,5.6,5.8,5.1,974,87.67,0,0.0,33,2.97,82,7.38,8,0.72,14,1.26,789,775,98.23,0,0.0,0,0.0,0,0.0,0,0.0,14,1.77,263,158,60.08,0,0.0,33,12.55,64,24.33,8,3.04,0,0.0,35,4.44,283,35.87,471,59.7,0,0.0,6,2.28,136,51.71,99,37.64,22,8.37,121,46.01,41,3.9,419,39.83,570,54.18,22,2.09,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11,4.18,0,0.0,0,0.0,11,100.0,0,0.0,0,0.0,85,32.32,0,0.0,0,0.0,39,45.88,46,54.12,0,0.0,167,63.5,0,0.0,0,0.0,9,5.39,150,89.82,8,4.79,0,0.0,0,0.0,8,3.04,11,4.18,31,11.79,62,23.57,100,38.02,43,16.35,0,0.0,0,0.0,8,3.04,1039.0,0,0.0,0,0.0,30,3.8,759,96.2,0,0.0,11,4.18,85,32.32,167,63.5,145900.0,152300.0,141000.0,680,323,49,0,0,185,23.45,19,2.41,0,0.0,0,0.0,585,74.14,138,52.47,30,11.41,0,0.0,0,0.0,95,36.12,3883246.47265625,8018.08062809864
13283,48439106514,48,439,106514,Census Tract 1065.14,48439,,,2791,2287,81.94,504,18.06,834,36.47,187,22.42,235,28.18,91,10.91,125,14.99,132,15.83,64,7.67,1453,63.53,792,54.51,346,23.81,161,11.08,82,5.64,68,4.68,4,0.28,979,42.81,581,25.4,252,11.02,207,9.05,200,8.75,68,2.97,1988.0,109,3.91,809,28.99,664,23.79,1209,43.32,4.6,6.6,3.8,1098,39.34,180,6.45,283,10.14,772,27.66,458,16.41,0,0.0,834,775,92.93,21,2.52,38,4.56,0,0.0,0,0.0,0,0.0,1453,216,14.87,113,7.78,213,14.66,509,35.03,402,27.67,0,0.0,759,91.01,75,8.99,0,0.0,0,0.0,203,13.97,954,65.66,296,20.37,0,0.0,296,20.37,962,42.06,1029,44.99,296,12.94,0,0.0,109,7.5,0,0.0,0,0.0,109,100.0,0,0.0,0,0.0,564,38.82,0,0.0,0,0.0,448,79.43,116,20.57,0,0.0,524,36.06,0,0.0,0,0.0,45,8.59,479,91.41,0,0.0,256,17.62,0,0.0,0,0.0,27,10.55,229,89.45,0,0.0,0,0.0,33,2.27,196,13.49,150,10.32,337,23.19,222,15.28,166,11.42,127,8.74,183,12.59,39,2.68,0,0.0,905.0,0,0.0,0,0.0,44,5.28,790,94.72,109,7.5,564,38.82,524,36.06,256,17.62,194300.0,195800.0,,1307,980,0,0,0,220,26.38,0,0.0,0,0.0,0,0.0,614,73.62,760,52.31,0,0.0,0,0.0,0,0.0,693,47.69,6306259.7890625,14221.4367423886
13298,48439113514,48,439,113514,Census Tract 1135.14,48439,,,1764,1575,89.29,189,10.71,641,40.7,89,13.88,330,51.48,95,14.82,60,9.36,33,5.15,34,5.3,934,59.3,247,26.45,338,36.19,132,14.13,84,8.99,47,5.03,86,9.21,336,21.33,668,42.41,227,14.41,144,9.14,80,5.08,120,7.62,1970.0,63,3.57,523,29.65,437,24.77,741,42.01,4.4,5.6,3.4,848,48.07,6,0.34,66,3.74,605,34.3,236,13.38,3,0.17,641,641,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,934,192,20.56,6,0.64,66,7.07,519,55.57,148,15.85,3,0.32,147,22.93,53,8.27,441,68.8,0,0.0,10,1.07,146,15.63,728,77.94,50,5.35,778,83.3,157,9.97,199,12.63,1169,74.22,50,3.17,63,6.75,0,0.0,0,0.0,45,71.43,18,1800.0,0,0.0,476,50.96,0,0.0,0,0.0,468,98.32,0,0.0,8,1.68,215,23.02,0,0.0,16,7.44,129,60.0,70,32.56,0,0.0,180,19.27,0,0.0,0,0.0,8,4.44,172,95.56,0,0.0,24,2.57,13,1.39,145,15.52,272,29.12,143,15.31,120,12.85,93,9.96,48,5.14,68,7.28,0,0.0,8,0.86,806.0,0,0.0,0,0.0,95,14.82,546,85.18,63,6.75,476,50.96,215,23.02,180,19.27,168600.0,197800.0,155400.0,939,533,88,15,0,105,16.38,0,0.0,0,0.0,0,0.0,536,83.62,428,45.82,88,9.42,15,1.61,0,0.0,403,43.15,3114405.31640625,8314.7905815295
13315,48439106515,48,439,106515,Census Tract 1065.15,48439,,,2296,1896,82.58,400,17.42,517,27.27,171,33.08,177,34.24,61,11.8,87,16.83,21,4.06,0,0.0,1379,72.73,738,53.52,357,25.89,208,15.08,38,2.76,38,2.76,0,0.0,909,47.94,534,28.16,269,14.19,125,6.59,59,3.11,0,0.0,1983.0,109,4.75,771,33.58,740,32.23,676,29.44,4.4,7.2,3.6,497,21.65,232,10.1,291,12.67,940,40.94,336,14.63,0,0.0,517,397,76.79,120,23.21,0,0.0,0,0.0,0,0.0,0,0.0,1379,87,6.31,104,7.54,276,20.01,659,47.79,253,18.35,0,0.0,33,6.38,87,16.83,397,76.79,0,0.0,66,4.79,779,56.49,534,38.72,0,0.0,534,38.72,99,5.22,866,45.68,931,49.1,0,0.0,88,6.38,0,0.0,0,0.0,88,100.0,0,0.0,0,0.0,607,44.02,0,0.0,0,0.0,574,94.56,33,5.44,0,0.0,496,35.97,0,0.0,0,0.0,206,41.53,290,58.47,0,0.0,188,13.63,0,0.0,0,0.0,0,0.0,188,100.0,0,0.0,13,0.94,137,9.93,307,22.26,243,17.62,218,15.81,384,27.85,9,0.65,16,1.16,52,3.77,0,0.0,0,0.0,794.0,0,0.0,8,1.55,87,16.83,422,81.62,88,6.38,607,44.02,496,35.97,188,13.63,186900.0,197900.0,163000.0,873,1016,7,0,0,113,21.86,0,0.0,0,0.0,0,0.0,404,78.14,903,65.48,7,0.51,0,0.0,0,0.0,469,34.01,3832469.42578125,9335.79056358545
13355,48439113519,48,439,113519,Census Tract 1135.19,48439,,,2782,2751,98.89,31,1.11,1466,53.29,355,24.22,471,32.13,270,18.42,270,18.42,100,6.82,0,0.0,1285,46.71,572,44.51,422,32.84,118,9.18,98,7.63,28,2.18,47,3.66,927,33.7,893,32.46,388,14.1,368,13.38,128,4.65,47,1.71,1990.0,0,0.0,287,10.32,1085,39.0,1410,50.68,5.1,6.6,4.0,1230,44.21,637,22.9,166,5.97,554,19.91,147,5.28,48,1.73,1466,1102,75.17,316,21.56,0,0.0,0,0.0,0,0.0,48,3.27,1285,128,9.96,305,23.74,166,12.92,554,43.11,132,10.27,0,0.0,537,36.63,894,60.98,35,2.39,0,0.0,310,24.12,877,68.25,98,7.63,0,0.0,98,7.63,847,30.79,1771,64.38,133,4.83,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,259,20.16,0,0.0,0,0.0,51,19.69,208,80.31,0,0.0,818,63.66,0,0.0,0,0.0,78,9.54,725,88.63,15,1.83,208,16.19,0,0.0,0,0.0,15,7.21,184,88.46,9,4.33,0,0.0,0,0.0,0,0.0,53,4.12,148,11.52,26,2.02,151,11.75,543,42.26,294,22.88,46,3.58,24,1.87,1366.0,0,0.0,13,0.89,251,17.12,1202,81.99,0,0.0,259,20.16,818,63.66,208,16.19,275200.0,275700.0,272400.0,1930,821,0,0,0,319,21.76,0,0.0,0,0.0,0,0.0,1147,78.24,502,39.07,0,0.0,0,0.0,0,0.0,783,60.93,4341267.1796875,11636.8869726989
13356,48439111407,48,439,111407,Census Tract 1114.07,48439,,,1168,1110,95.03,58,4.97,1026,92.43,88,8.58,354,34.5,241,23.49,198,19.3,83,8.09,62,6.04,84,7.57,63,75.0,0,0.0,7,8.33,0,0.0,0,0.0,14,16.67,151,13.6,354,31.89,248,22.34,198,17.84,83,7.48,76,6.85,,10,0.86,53,4.54,11,0.94,1094,93.66,7.5,7.9,3.1,1094,93.66,0,0.0,0,0.0,11,0.94,0,0.0,63,5.39,1026,1015,98.93,0,0.0,0,0.0,11,1.07,0,0.0,0,0.0,84,21,25.0,0,0.0,0,0.0,0,0.0,0,0.0,63,75.0,227,22.12,718,69.98,81,7.89,0,0.0,0,0.0,84,100.0,0,0.0,0,0.0,0,0.0,227,20.45,802,72.25,81,7.3,0,0.0,10,11.9,0,0.0,0,0.0,0,0.0,0,0.0,10,100.0,53,63.1,0,0.0,0,0.0,53,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21,25.0,0,0.0,0,0.0,0,0.0,21,100.0,0,0.0,53,63.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,8.33,0,0.0,14,16.67,10,11.9,,0,0.0,0,0.0,11,1.07,1015,98.93,10,11.9,53,63.1,0,0.0,21,25.0,270400.0,277900.0,257200.0,878,207,25,0,0,133,12.96,25,2.44,0,0.0,0,0.0,868,84.6,74,88.1,0,0.0,0,0.0,0,0.0,10,11.9,7596133.484375,17762.6745636064
13357,48439111409,48,439,111409,Census Tract 1114.09,48439,,,1843,1817,98.59,26,1.41,1724,94.88,159,9.22,735,42.63,279,16.18,408,23.67,114,6.61,29,1.68,93,5.12,0,0.0,10,10.75,72,77.42,0,0.0,11,11.83,0,0.0,159,8.75,745,41.0,351,19.32,408,22.45,125,6.88,29,1.6,2009.0,0,0.0,8,0.43,8,0.43,1827,99.13,7.9,7.9,6.5,1830,99.29,13,0.71,0,0.0,0,0.0,0,0.0,0,0.0,1724,1711,99.25,13,0.75,0,0.0,0,0.0,0,0.0,0,0.0,93,93,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,924,53.6,770,44.66,30,1.74,0,0.0,93,100.0,0,0.0,0,0.0,0,0.0,0,0.0,1017,55.97,770,42.38,30,1.65,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,93,100.0,0,0.0,0,0.0,0,0.0,62,66.67,31,33.33,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,15,16.13,47,50.54,31,33.33,2170.0,0,0.0,8,0.46,8,0.46,1708,99.07,0,0.0,0,0.0,0,0.0,93,100.0,281100.0,293900.0,258500.0,1503,314,0,0,0,288,16.71,0,0.0,0,0.0,0,0.0,1436,83.29,26,27.96,0,0.0,0,0.0,0,0.0,67,72.04,6512413.6875,13741.5959836651
